SN,Trial,vstmLoad,Targ,Flnk,Congruency,Resp,RT,vstmCond,vstmResp,vstmRT
19,121,2,1,2,0,1,0.7022,2,2,1.198
19,122,2,1,1,1,1,0.7607,2,2,1.5765
19,123,1,2,2,1,2,1.4432,2,2,0.7869
19,124,2,1,1,1,1,0.7615,1,1,0.8733
19,125,1,1,1,1,7,7,1,2,1.0059
19,126,1,1,1,1,1,0.9312,1,1,1.235
19,127,1,1,1,1,1,0.6749,1,2,1.1707
19,128,2,2,2,1,2,0.8452,1,1,1.597
19,129,2,1,1,1,1,0.739,2,1,0.6588
19,130,1,1,1,1,1,0.6613,2,2,0.5171
19,131,1,1,1,1,1,0.5585,1,1,0.6702
19,132,2,2,2,1,2,0.6867,1,1,0.6064
19,133,1,1,2,0,1,0.6934,1,1,0.7412
19,134,2,1,1,1,1,0.623,1,1,0.5428
19,135,2,2,1,0,2,0.7527,2,2,1.1845
19,136,1,1,2,0,1,0.7589,1,1,0.4227
19,137,2,1,2,0,1,0.6745,2,2,0.9782
19,138,1,2,1,0,2,0.7409,2,2,0.9168
19,139,2,1,1,1,1,0.6861,1,1,0.6699
19,140,2,2,2,1,2,0.6745,1,1,0.5943
19,141,2,2,1,0,2,0.7858,1,2,1.0896
19,142,2,1,2,0,1,0.9222,1,1,1.8019
19,143,1,2,1,0,2,0.8691,1,1,0.5328
19,144,1,1,2,0,1,0.6904,1,1,0.4182
19,145,1,2,2,1,2,1.1415,2,2,0.6133
19,146,2,2,2,1,2,0.7526,2,2,0.6083
19,147,2,2,1,0,2,0.6954,1,1,0.5511
19,148,2,1,1,1,1,0.7021,2,2,0.5579
19,149,2,1,1,1,1,0.564,2,2,0.6117
19,150,1,1,2,0,1,0.6112,1,1,0.595
19,151,1,2,1,0,2,0.746,2,2,1.0498
19,152,1,2,2,1,2,0.6779,1,1,0.5338
19,153,1,2,1,0,2,1.5116,2,2,0.6634
19,154,1,1,2,0,1,0.6915,1,1,0.6113
19,155,2,1,1,1,1,0.7506,1,1,0.4784
19,156,1,1,1,1,1,0.6308,1,2,0.9346
19,157,1,1,1,1,1,0.6001,2,2,0.6479
19,158,2,1,1,1,1,0.7519,2,2,0.7357
19,159,1,2,2,1,2,1.0132,1,1,0.549
19,160,1,2,2,1,2,0.7471,2,2,0.4749
19,161,2,2,1,0,2,0.6954,1,1,0.6152
19,162,2,1,2,0,1,0.6433,1,1,1.1391
19,163,1,1,2,0,1,0.6849,1,1,0.5407
19,164,1,1,1,1,1,0.727,2,2,0.5188
19,165,1,2,1,0,2,0.8802,2,2,0.5439
19,166,1,1,1,1,1,0.6546,2,2,0.5742
19,167,2,1,1,1,1,0.6326,1,1,0.6163
19,168,2,2,1,0,2,0.7556,2,2,2.0194
19,169,2,1,1,1,1,0.7585,2,2,0.7423
19,170,1,2,1,0,2,0.7521,1,1,0.6079
19,171,1,2,2,1,2,0.7471,2,2,0.5389
19,172,1,2,1,0,2,0.6847,2,2,0.4765
19,173,1,2,2,1,2,0.7452,1,1,0.793
19,174,1,2,1,0,2,0.7086,1,1,0.5644
19,175,2,1,1,1,1,0.675,1,1,1.0427
19,176,2,1,2,0,1,0.7467,1,1,0.6665
19,177,2,1,2,0,1,0.6306,2,1,1.4464
19,178,1,2,2,1,2,0.7223,1,1,0.4501
19,179,2,1,2,0,1,0.6901,1,1,1.0578
19,180,2,1,2,0,1,0.6859,2,2,0.9257
19,181,2,2,1,0,2,0.8231,2,1,0.6148
19,182,1,1,2,0,1,0.6621,1,1,0.7099
19,183,2,2,2,1,2,0.7432,2,1,1.367
19,184,1,1,1,1,1,0.7252,1,1,0.4531
19,185,1,1,1,1,1,0.6812,1,1,0.4091
19,186,2,2,1,0,2,0.841,1,1,0.8248
19,187,1,2,2,1,2,0.6765,1,1,0.4682
19,188,2,1,1,1,1,0.6964,1,2,0.8082
19,189,1,2,1,0,2,0.9233,2,2,0.587
19,190,1,2,1,0,2,0.7498,1,1,1.1176
19,191,1,2,2,1,2,0.6869,1,1,0.4147
19,192,1,2,1,0,2,0.626,2,2,0.5457
20,1,1,1,2,0,1,0.7969,2,2,0.5247
20,2,1,1,2,0,1,0.6757,2,2,0.4035
20,3,2,2,1,0,2,0.9466,2,2,0.7383
20,4,1,2,2,1,2,1.2197,1,1,0.6914
20,5,1,2,2,1,2,0.8881,1,1,0.6799
20,6,1,2,1,0,2,0.9405,1,1,0.7963
20,7,2,1,2,0,1,0.6244,2,2,0.9283
20,8,1,2,1,0,2,0.6388,1,1,0.4306
20,9,2,2,2,1,2,0.7463,2,2,0.6021
20,10,2,2,2,1,2,0.9451,1,1,1.1208
20,11,2,2,1,0,2,0.6902,2,2,0.6099
20,12,2,1,2,0,1,0.697,1,1,0.5527
20,13,2,2,1,0,2,0.8148,2,1,0.8626
20,14,1,1,2,0,1,0.8835,2,2,0.8672
20,15,2,2,1,0,2,0.8234,2,2,0.9352
20,16,1,2,2,1,2,1.0297,2,2,0.5015
20,17,1,1,2,0,1,0.6304,2,2,1.1902
20,18,2,1,1,1,1,0.8051,2,2,0.8529
20,19,1,1,2,0,1,0.7568,1,1,0.5486
20,20,1,2,1,0,2,1.0784,1,1,0.6782
20,21,1,1,1,1,1,0.7469,2,2,0.4747
20,22,2,2,2,1,2,1.3951,2,2,0.8029
20,23,2,1,2,0,1,0.7421,1,1,0.6619
20,24,2,2,2,1,2,0.7423,2,2,0.5981
20,25,1,1,2,0,1,0.7086,1,1,0.5644
20,26,2,2,2,1,2,0.7507,1,1,0.6705
20,27,2,2,1,0,2,0.7509,2,2,0.6067
20,28,1,2,2,1,2,0.9497,2,2,0.5495
20,29,2,2,2,1,2,0.5202,1,1,0.76
20,30,1,2,2,1,2,1.0024,1,1,0.4741
20,31,1,2,2,1,2,0.8068,2,2,0.5986
20,32,1,1,2,0,1,1.0173,2,2,0.6811
20,33,2,1,1,1,1,0.743,1,1,0.5989
20,34,1,1,2,0,1,0.8138,2,2,0.4777
20,35,1,1,2,0,1,0.822,1,1,0.4858
20,36,1,1,1,1,1,0.6787,2,2,0.8545
20,37,2,2,1,0,2,0.8107,1,1,0.5384
20,38,1,1,1,1,1,0.6203,2,2,0.7321
20,39,2,2,2,1,2,0.9339,2,2,0.9176
20,40,1,2,1,0,2,0.7797,1,1,0.5715
20,41,1,1,1,1,1,0.9498,2,2,0.5496
20,42,2,2,1,0,2,0.8874,2,2,0.5512
20,43,2,1,1,1,1,0.633,2,2,0.5528
20,44,1,1,1,1,1,0.6633,1,2,0.5831
20,45,2,2,2,1,2,0.9739,2,2,0.6377
20,46,2,1,1,1,1,0.8983,1,1,0.6901
20,47,2,2,2,1,2,0.875,1,1,0.8588
20,48,1,1,1,1,1,0.8437,2,2,0.7634
20,49,2,1,2,0,1,0.6975,2,2,0.5533
20,50,2,1,2,0,1,0.6234,2,2,0.7351
20,51,2,2,1,0,2,0.7567,2,2,0.6125
20,52,2,1,2,0,1,0.5885,2,2,0.6362
20,53,2,2,1,0,2,0.7402,1,1,0.66
20,54,2,2,1,0,2,0.7286,1,1,0.7764
20,55,2,2,2,1,2,0.9312,1,1,0.9149
20,56,2,2,1,0,2,0.824,1,1,0.6798
20,57,2,2,1,0,2,0.7602,1,1,0.552
20,58,1,1,1,1,1,0.8141,2,2,0.6699
20,59,1,1,2,0,1,0.8025,2,2,0.4023
20,60,1,2,1,0,2,0.9623,2,2,0.562
20,61,2,1,2,0,1,0.8123,1,1,0.6041
20,62,1,1,1,1,1,0.9354,1,1,0.9832
20,63,1,1,2,0,1,0.9497,1,1,0.5494
20,64,2,2,1,0,2,0.8233,1,1,0.6151
20,65,2,2,1,0,2,0.9798,2,1,0.5796
20,66,1,1,2,0,1,0.6621,2,2,0.5819
20,67,1,2,1,0,2,0.6336,1,1,0.5534
20,68,1,2,2,1,2,0.8037,2,2,0.5315
20,69,2,1,1,1,2,1.4623,2,7,7
20,70,2,2,1,0,2,0.8275,1,1,0.6192
20,71,2,2,2,1,2,0.6945,1,1,0.4863
20,72,1,1,2,0,1,0.6909,2,2,0.4827
20,73,2,1,1,1,1,0.7514,1,1,0.6712
20,74,2,2,2,1,2,0.6876,2,1,0.5434
20,75,2,1,2,0,1,0.6495,2,2,0.6972
20,76,2,1,2,0,1,0.8586,2,2,0.6504
20,77,2,1,1,1,1,0.8066,1,1,0.9823
20,78,1,2,1,0,2,0.8091,1,1,0.6009
20,79,2,2,1,0,2,0.6879,2,2,0.6076
20,80,1,2,2,1,2,0.8226,1,1,0.5504
20,81,1,2,2,1,2,0.8244,2,2,0.5521
20,82,2,1,1,1,1,0.639,2,2,0.6229
20,83,2,2,2,1,2,0.7908,2,2,0.6466
20,84,2,1,2,0,1,0.8028,2,2,0.6586
20,85,1,1,1,1,1,0.675,1,1,0.7227
20,86,1,1,2,0,1,0.8083,2,2,0.5361
20,87,1,1,1,1,1,0.8217,1,1,0.8055
20,88,1,2,2,1,2,1.0765,2,2,0.5482
20,89,1,1,2,0,1,0.9501,1,2,0.6139
20,90,1,1,2,0,1,0.7774,2,2,0.5052
20,91,2,2,2,1,2,0.8665,2,2,0.5943
20,92,1,2,1,0,2,0.8733,2,2,0.5371
20,93,2,2,2,1,2,0.811,1,1,0.6027
20,94,1,2,1,0,2,0.7824,1,1,1.0221
20,95,2,2,2,1,2,0.8776,2,2,0.6054
20,96,1,2,1,0,2,0.6925,1,1,0.4842
20,97,2,1,2,0,1,0.7156,2,2,0.5714
20,98,2,2,2,1,2,0.6636,1,1,0.5193
20,99,2,1,2,0,1,0.7815,1,1,0.5732
20,100,1,2,2,1,2,0.6484,2,2,0.5682
20,101,1,2,2,1,2,0.7545,2,2,0.6103
20,102,2,1,1,1,1,0.6216,1,1,0.5413
20,103,1,1,1,1,1,0.6232,2,2,0.479
20,104,1,2,2,1,2,0.8234,1,1,1.0632
20,105,2,1,1,1,1,0.8716,2,2,0.7914
20,106,2,1,2,0,1,0.8063,1,1,0.5981
20,107,2,2,2,1,2,0.7491,1,1,1.0529
20,108,1,1,2,0,1,0.7568,2,2,0.4846
20,109,2,2,1,0,2,0.7415,1,1,0.5333
20,110,1,1,1,1,1,0.8189,2,2,0.5467
20,111,2,1,1,1,1,0.8845,2,2,0.6123
20,112,1,2,1,0,2,0.8678,2,2,0.4675
20,113,2,1,2,0,1,0.9047,1,1,0.6325
20,114,2,1,2,0,1,0.7482,1,1,0.54
20,115,1,2,1,0,2,0.9941,2,2,0.4658
20,116,2,1,2,0,1,0.6823,1,1,0.538
20,117,1,2,1,0,2,0.7126,2,2,0.5684
20,118,2,2,2,1,2,0.7429,2,2,0.7907
20,119,1,1,1,1,1,0.9455,1,1,0.7372
20,120,1,2,2,1,2,0.7588,1,1,0.5506
20,121,2,1,2,0,1,0.8884,2,1,0.4882
20,122,2,1,1,1,1,0.8047,2,2,0.4684
20,123,1,2,2,1,1,0.9527,2,7,7
20,124,2,1,1,1,1,0.8826,1,1,0.4824
20,125,1,1,1,1,1,0.832,1,1,0.4958
20,126,1,1,1,1,1,0.677,1,1,0.4687
20,127,1,1,1,1,1,0.7492,1,1,0.4769
20,128,2,2,2,1,2,0.8735,1,1,0.9213
20,129,2,1,1,1,1,0.8055,2,2,0.5333
20,130,1,1,1,1,1,0.6397,2,2,0.4954
20,131,1,1,1,1,1,0.6243,1,1,0.6081
20,132,2,2,2,1,2,0.6833,1,1,0.7311
20,133,1,1,2,0,1,0.7409,1,1,0.5327
20,134,2,1,1,1,1,0.6263,1,1,0.738
20,135,2,2,1,0,2,0.7597,2,2,0.6155
20,136,1,1,2,0,1,0.7547,1,1,0.4825
20,137,2,1,2,0,1,0.9314,2,2,0.7231
20,138,1,2,1,0,2,0.7447,2,2,0.4725
20,139,2,1,1,1,1,0.7581,1,1,0.6139
20,140,2,2,2,1,2,0.6774,1,1,0.5331
20,141,2,2,1,0,2,0.7077,1,1,0.6275
20,142,2,1,2,0,1,0.563,1,1,0.5468
20,143,1,2,1,0,2,0.7567,1,1,0.6124
20,144,1,1,2,0,1,0.8156,1,1,0.5434
20,145,1,2,2,1,2,0.7533,2,2,0.609
20,146,2,2,2,1,2,0.6961,2,2,0.6798
20,147,2,2,1,0,2,0.6322,1,1,0.488
20,148,2,1,1,1,1,0.6169,2,1,1.1127
20,149,2,1,1,1,1,0.5547,2,2,0.6665
20,150,1,1,2,0,1,0.8109,1,1,0.8587
20,151,1,2,1,0,2,0.8032,2,2,0.4669
20,152,1,2,2,1,2,0.6833,1,1,0.5391
20,153,1,2,1,0,2,0.7489,2,2,0.4767
20,154,1,1,2,0,1,0.7572,1,1,0.421
20,155,2,1,1,1,1,0.8242,1,1,0.488
20,156,1,1,1,1,1,0.8089,1,1,0.4727
20,157,1,1,1,1,1,0.7414,2,2,0.4691
20,158,2,1,1,1,1,0.6973,2,2,0.5531
20,159,1,2,2,1,2,0.8152,1,1,0.607
20,160,1,2,2,1,2,0.6992,2,2,0.4909
20,161,2,2,1,0,2,0.7057,1,1,0.5615
20,162,2,1,2,0,1,1.1605,1,1,0.8243
20,163,1,1,2,0,1,0.868,1,1,0.5958
20,164,1,1,1,1,1,0.6828,2,2,0.4746
20,165,1,2,1,0,2,0.819,2,2,0.4188
20,166,1,1,1,1,7,7,2,2,0.527
20,167,2,1,1,1,1,0.7604,1,1,0.5521
20,168,2,2,1,0,2,0.7502,2,2,1.182
20,169,2,1,1,1,1,0.6925,2,2,0.5483
20,170,1,2,1,0,2,0.6941,1,1,0.5499
20,171,1,2,2,1,2,0.6957,2,2,0.6155
20,172,1,2,1,0,2,0.615,2,2,0.4708
20,173,1,2,2,1,2,0.7395,1,1,0.4032
20,174,1,2,1,0,2,0.4917,1,1,0.4114
20,175,2,1,1,1,1,0.5469,1,1,0.5307
20,176,2,1,2,0,1,0.8045,1,1,0.4684
20,177,2,1,2,0,1,0.8245,2,2,0.5523
20,178,1,2,2,1,2,0.6224,1,1,0.6702
20,179,2,1,2,0,1,0.6866,1,1,0.6064
20,180,2,1,2,0,1,0.6934,2,1,0.9332
20,181,2,2,1,0,2,0.7267,2,2,0.7105
20,182,1,1,2,0,1,0.7557,1,1,0.4834
20,183,2,2,2,1,2,0.769,2,2,0.5608
20,184,1,1,1,1,2,1.5791,1,1,0.655
20,185,1,1,1,1,1,0.6832,1,1,0.6669
20,186,2,2,1,0,2,0.7355,1,1,0.5274
20,187,1,2,2,1,2,0.749,1,1,0.6688
20,188,2,1,1,1,1,0.6852,1,1,0.5409
20,189,1,2,1,0,2,0.9427,2,2,0.5426
20,190,1,2,1,0,2,0.7524,1,1,0.4802
20,191,1,2,2,1,2,0.7606,1,1,0.5524
20,192,1,2,1,0,2,0.7505,2,2,0.6063
