SN,Trial,Block,vstmLoad,Targ,Flnk,TargPos,FlnkPos,Congruency,Resp,RT,vstmCond,vstmResp,vstmRT
13,24,1,1,2,1,5,2,0,2,0.8543,2,2,0.646
13,25,1,1,2,2,2,1,1,2,0.878,2,2,0.6698
13,26,1,1,1,2,1,2,0,1,1.8264,2,2,1.1062
13,27,1,1,2,2,5,2,1,2,0.8676,2,2,0.6593
13,28,1,1,1,1,4,1,1,1,1.4437,1,1,0.7875
13,29,1,1,1,1,3,2,1,1,1.1982,1,1,0.734
13,30,1,1,2,1,4,2,0,2,0.7556,1,1,0.6114
13,31,1,1,2,2,1,1,1,2,0.9427,1,1,0.5424
13,32,1,1,2,2,6,2,1,2,0.8163,1,1,0.8
13,33,1,1,1,1,1,2,1,1,0.8673,2,2,0.659
13,34,1,1,1,2,5,1,0,1,1.0072,1,2,0.799
13,35,1,1,2,2,3,2,1,2,0.931,1,1,0.6587
13,36,1,1,1,2,1,1,0,1,0.8672,1,1,0.723
13,37,1,1,1,1,5,1,1,1,0.6805,1,1,0.6003
13,38,1,1,2,2,4,2,1,2,0.8793,1,1,0.4791
13,39,1,1,2,2,1,2,1,2,0.7595,2,2,0.6154
13,40,1,1,1,2,6,2,0,1,0.8185,2,2,0.6742
13,41,1,1,1,1,2,2,1,1,1.191,1,1,0.5988
13,42,1,1,2,1,2,1,0,2,0.866,2,2,0.5298
13,43,1,1,1,1,1,1,1,1,0.8154,1,1,0.6712
13,44,1,1,2,1,1,2,0,2,1.0076,2,2,0.6714
13,45,1,1,2,1,3,1,0,2,0.8798,2,2,0.7356
13,46,1,1,1,2,3,2,0,2,0.8212,2,2,0.5338
13,47,1,1,1,1,3,1,1,1,0.9996,2,2,0.5354
13,48,1,1,2,2,4,1,1,2,0.774,2,2,0.5017
13,49,2,2,2,2,6,1,1,2,0.8696,2,2,0.8535
13,50,2,2,1,2,3,2,0,1,0.8759,1,1,0.7957
13,51,2,2,1,1,6,2,1,2,0.7584,2,2,0.6579
13,52,2,2,2,2,4,1,1,2,0.7501,1,1,0.7339
13,53,2,2,2,2,1,1,1,2,0.7555,2,1,0.7392
13,54,2,2,1,2,5,2,0,1,1.4368,1,1,1.1007
13,55,2,2,2,1,5,2,0,2,0.8097,2,2,1.0495
13,56,2,2,1,1,5,1,1,1,0.8696,1,1,1.5574
13,57,2,2,2,1,4,2,0,2,0.7723,2,1,1.1401
13,58,2,2,2,2,1,2,1,2,0.7219,1,1,0.8337
13,59,2,2,1,1,4,2,1,1,1.2091,2,1,0.7449
13,60,2,2,1,1,5,2,1,1,0.8547,1,1,0.9025
13,61,2,2,2,1,3,2,0,2,0.7594,1,2,1.9592
13,62,2,2,2,1,6,1,0,2,0.938,1,1,0.9858
13,63,2,2,1,1,2,2,1,1,0.8125,1,1,0.9883
13,64,2,2,1,1,4,1,1,1,0.768,1,1,0.8798
13,65,2,2,1,1,1,2,1,1,0.9573,2,2,1.0691
13,66,2,2,1,2,2,1,0,1,0.7613,1,1,0.873
13,67,2,2,1,2,6,2,0,1,0.6254,2,2,0.8652
13,68,2,2,2,2,5,1,1,2,0.6934,2,1,1.5092
13,69,2,2,1,2,2,2,0,1,0.7902,1,2,1.542
13,70,2,2,1,1,1,1,1,1,0.648,1,1,0.7597
13,71,2,2,1,2,5,1,0,1,0.746,2,2,0.6658
13,72,2,2,1,2,1,2,0,1,1.2112,1,1,0.811
13,73,2,2,2,2,3,1,1,2,0.7031,1,1,1.3909
13,74,2,2,2,2,3,2,1,2,0.6256,2,2,0.8014
13,75,2,2,2,2,5,2,1,2,0.4964,1,1,0.9281
13,76,2,2,1,1,2,1,1,7,7,2,2,1.3977
13,77,2,2,2,2,2,1,1,2,0.9496,1,1,0.8053
13,78,2,2,2,1,5,1,0,2,0.6622,1,1,1.03
13,79,2,2,1,2,1,1,0,2,0.8031,2,1,0.5915
13,80,2,2,2,1,1,1,0,1,0.9521,1,1,0.6516
13,81,2,2,2,1,3,1,0,2,0.7437,2,1,0.7276
13,82,2,2,1,1,3,1,1,1,0.5409,2,2,0.7167
13,83,2,2,2,2,6,2,1,2,0.75,2,2,0.6698
13,84,2,2,2,1,4,1,0,2,0.7502,2,2,0.798
13,85,2,2,2,2,2,2,1,2,0.557,1,1,0.9248
13,86,2,2,1,1,6,1,1,1,0.7111,1,1,0.8228
13,87,2,2,1,2,4,2,0,1,0.8025,1,1,0.7223
13,88,2,2,2,1,1,2,0,2,0.6564,2,2,0.5761
13,89,2,2,1,2,3,1,0,1,0.6867,2,1,1.4385
13,90,2,2,2,1,2,1,0,2,0.7261,1,1,0.5819
13,91,2,2,2,1,6,2,0,2,0.6285,2,2,0.6122
13,92,2,2,1,2,4,1,0,1,0.7397,2,1,0.7875
13,93,2,2,1,1,3,2,1,1,1.0945,2,1,0.6303
13,94,2,2,2,2,4,2,1,2,0.5378,1,1,0.9696
13,95,2,2,1,2,6,1,0,1,0.9008,2,1,0.8205
13,96,2,2,2,1,2,2,0,2,0.592,2,2,0.8958
13,97,3,2,2,1,6,2,0,2,0.7651,2,2,0.5569
13,98,3,2,1,1,1,2,1,1,0.627,1,1,0.8668
13,99,3,2,1,2,2,1,0,1,0.6949,2,2,0.8067
13,100,3,2,1,2,4,2,0,1,0.8857,2,1,0.6775
13,101,3,2,1,2,4,1,0,1,0.6829,2,1,1.1786
13,102,3,2,1,1,2,2,1,1,0.6494,1,1,0.6331
13,103,3,2,2,1,2,1,0,2,1.3248,1,1,1.8846
13,104,3,2,2,2,4,1,1,2,0.7532,1,1,1.3129
13,105,3,2,2,1,5,2,0,2,0.6469,1,2,0.7587
13,106,3,2,1,2,1,1,0,1,0.7928,1,1,1.0966
13,107,3,2,1,1,4,1,1,1,0.9976,1,1,0.5974
13,108,3,2,2,2,5,2,1,2,0.9404,2,1,0.9242
13,109,3,2,2,2,1,2,1,2,0.6185,2,2,0.7303
13,110,3,2,1,1,2,1,1,1,0.6121,2,1,0.7879
13,111,3,2,2,2,6,2,1,2,0.6469,2,2,0.9507
13,112,3,2,2,2,2,1,1,2,0.6325,1,1,1.1282
13,113,3,2,2,1,1,1,0,2,0.6858,2,2,0.9256
13,114,3,2,2,2,4,2,1,2,0.6949,2,2,0.7427
13,115,3,2,1,1,3,2,1,1,0.7525,1,1,0.9283
13,116,3,2,2,1,4,2,0,2,0.6741,2,2,1.1059
13,117,3,2,2,2,5,1,1,2,0.7509,2,2,2.3347
13,118,3,2,2,2,3,2,1,2,0.6451,1,1,0.6288
13,119,3,2,1,2,6,1,0,1,1.0006,2,2,0.9843
13,120,3,2,1,1,5,1,1,1,0.5551,1,1,0.6668
13,121,3,2,1,2,3,2,0,1,0.9393,2,2,0.283
13,122,3,2,2,1,1,2,0,2,0.996,2,2,1.1078
13,123,3,2,1,2,5,2,0,1,0.7528,2,1,0.6086
13,124,3,2,1,1,6,1,1,1,0.6676,2,2,1.0354
13,125,3,2,2,2,1,1,1,2,0.8033,1,1,0.7231
13,126,3,2,1,1,5,2,1,1,0.6925,2,1,0.6763
13,127,3,2,1,2,1,2,0,1,0.7927,1,1,2.3765
13,128,3,2,1,1,6,2,1,1,0.6868,2,1,0.6706
13,129,3,2,2,1,3,2,0,2,0.787,2,2,0.4508
13,130,3,2,1,2,6,2,0,1,0.743,2,1,0.7908
13,131,3,2,1,2,2,2,0,1,0.7895,1,1,0.8373
13,132,3,2,2,2,6,1,1,7,7,1,2,1.5813
13,133,3,2,1,1,4,2,1,1,0.6976,1,1,0.9374
13,134,3,2,2,1,2,2,0,2,1.911,1,1,0.9348
13,135,3,2,1,2,5,1,0,7,7,2,2,0.8283
13,136,3,2,2,1,3,1,0,7,7,1,2,0.2518
13,137,3,2,2,1,6,1,0,2,0.7918,1,1,0.9676
13,138,3,2,2,2,3,1,1,2,1.0739,2,1,0.6737
13,139,3,2,2,1,4,1,0,2,0.7262,1,1,0.7739
13,140,3,2,2,2,2,2,1,7,7,1,1,1.0124
13,141,3,2,1,1,1,1,1,2,1.5248,1,1,0.4675
13,142,3,2,1,2,3,1,0,1,0.7479,2,2,0.7957
13,143,3,2,1,1,3,1,1,1,0.8276,1,2,0.8114
13,144,3,2,2,1,5,1,0,2,0.8271,1,1,0.7469
13,145,4,1,2,1,1,2,0,2,0.7794,2,2,0.5072
13,146,4,1,2,2,5,2,1,2,0.717,1,2,1.4048
13,147,4,1,1,2,3,1,0,1,0.7917,1,1,0.8395
13,148,4,1,1,2,4,2,0,1,1.2672,1,1,0.675
13,149,4,1,1,1,2,2,1,1,0.7436,2,2,0.3434
13,150,4,1,2,2,3,1,1,2,0.7533,2,2,0.6731
13,151,4,1,1,2,6,2,0,1,0.8175,2,2,0.6093
13,152,4,1,1,2,1,2,0,1,0.6205,1,1,0.6043
13,153,4,1,1,1,1,1,1,1,0.8075,1,1,1.6873
13,154,4,1,2,1,5,2,0,2,0.9648,2,2,0.6286
13,155,4,1,2,1,2,1,0,7,7,1,1,0.6883
13,156,4,1,2,1,4,1,0,7,7,1,2,0.7876
13,157,4,1,1,2,1,1,0,1,0.7224,2,2,0.5782
13,158,4,1,2,2,2,1,1,1,1.9047,1,2,0.5349
13,159,4,1,2,1,6,1,0,7,7,2,2,0.7248
13,160,4,1,1,1,4,1,1,1,0.7582,2,2,0.2299
13,161,4,1,1,1,4,2,1,1,0.5654,1,2,0.8692
13,162,4,1,1,1,1,2,1,1,0.9254,1,1,1.5492
13,163,4,1,1,1,6,1,1,1,0.6831,1,7,7
13,164,4,1,2,2,1,1,1,7,7,2,2,0.4076
13,165,4,1,2,2,6,1,1,2,1.3516,2,2,0.4393
13,166,4,1,1,2,5,2,0,7,7,1,2,0.4314
13,167,4,1,1,1,3,2,1,1,0.6956,2,2,0.6793
13,168,4,1,2,2,6,2,1,2,0.8524,1,2,0.2602
13,169,4,1,2,2,2,2,1,2,0.6605,2,1,0.4523
13,170,4,1,1,1,3,1,1,2,1.6882,1,7,7
13,171,4,1,1,1,6,2,1,1,1.0167,2,7,7
13,172,4,1,1,2,2,2,0,2,1.295,2,2,0.4613
13,173,4,1,1,2,5,1,0,2,1.3935,1,2,0.4016
13,174,4,1,2,2,4,1,1,7,7,2,2,0.2818
13,175,4,1,2,2,1,2,1,2,1.0587,1,1,0.4665
13,176,4,1,2,1,5,1,0,2,0.8109,2,2,0.5387
13,177,4,1,2,1,1,1,0,2,1.3886,2,2,0.6683
13,178,4,1,2,2,3,2,1,7,7,1,7,7
13,179,4,1,1,2,4,1,0,7,7,2,2,0.6946
13,180,4,1,2,2,5,1,1,1,0.8795,2,2,0.4693
13,181,4,1,2,2,4,2,1,2,0.7615,1,1,1.0013
13,182,4,1,1,1,5,2,1,1,0.9442,2,2,0.544
13,183,4,1,1,2,2,1,0,2,1.1261,1,1,1.6208
13,184,4,1,2,1,2,2,0,2,0.824,2,2,0.9997
13,185,4,1,2,1,3,1,0,7,7,1,2,1.0147
13,186,4,1,2,1,3,2,0,2,1.0718,1,1,0.4796
13,187,4,1,2,1,6,2,0,2,0.8292,1,7,7
13,188,4,1,1,2,6,1,0,1,0.764,1,1,0.2998
13,189,4,1,1,2,3,2,0,2,1.1812,2,1,1.3611
13,190,4,1,1,1,2,1,1,2,0.6553,2,1,0.0207
13,191,4,1,2,1,4,2,0,2,0.8534,1,2,1.4771
13,192,4,1,1,1,5,1,1,1,1.1187,2,7,7
14,1,1,2,2,2,2,2,1,2,1.0441,2,2,0.7719
14,2,1,2,2,2,4,2,1,2,0.9084,2,2,0.7001
14,3,1,2,2,1,6,1,0,2,1.0652,2,1,0.665
14,4,1,2,2,1,3,2,0,2,0.805,2,1,0.5967
14,5,1,2,1,2,3,2,0,1,0.8595,2,1,0.6513
14,6,1,2,2,1,2,1,0,2,1.0355,1,1,0.6353
14,7,1,2,1,2,1,1,0,1,0.943,1,7,7
14,8,1,2,2,2,4,1,1,2,1.0058,1,2,0.6696
14,9,1,2,1,2,3,1,0,1,0.8957,1,1,0.6234
14,10,1,2,2,1,2,2,0,2,0.8031,2,2,0.8509
14,11,1,2,1,1,6,2,1,1,0.8188,1,1,0.6746
14,12,1,2,1,1,3,2,1,1,0.883,2,2,0.6108
14,13,1,2,1,2,2,1,0,1,0.9708,1,1,0.6985
14,14,1,2,2,1,4,2,0,1,1.3954,2,2,0.7875
14,15,1,2,2,1,5,2,0,2,0.5583,2,1,1.1821
14,16,1,2,2,2,1,2,1,2,0.9206,1,1,0.5843
14,17,1,2,1,1,5,1,1,1,0.8111,2,2,0.7949
14,18,1,2,1,1,5,2,1,1,0.6179,1,1,0.7937
14,19,1,2,1,2,6,2,0,1,0.8204,2,1,0.5482
14,20,1,2,2,1,4,1,0,2,1.1781,2,2,0.7139
14,21,1,2,2,1,6,2,0,2,0.759,1,1,0.5507
14,22,1,2,2,2,2,1,1,2,1.0924,1,1,0.8841
14,23,1,2,1,1,2,1,1,2,1.0088,2,2,0.8531
14,24,1,2,2,2,6,2,1,2,0.8498,2,2,0.9615
14,25,1,2,1,1,2,2,1,1,0.8118,1,2,0.7956
14,26,1,2,1,1,6,1,1,1,0.8466,1,1,0.8304
14,27,1,2,1,1,1,2,1,1,0.8219,1,1,0.9976
14,28,1,2,1,1,4,2,1,1,0.6964,1,1,1.0002
14,29,1,2,1,2,2,2,0,1,0.6872,2,2,0.6709
14,30,1,2,1,2,1,2,0,1,0.8911,1,1,0.8108
14,31,1,2,2,1,1,2,0,2,0.9303,2,1,0.8501
14,32,1,2,1,2,5,2,0,1,0.726,2,2,0.6458
14,33,1,2,1,2,5,1,0,1,0.5342,2,2,0.9661
14,34,1,2,2,2,5,2,1,2,1.1363,2,2,0.672
14,35,1,2,1,2,4,1,0,1,0.5605,1,1,0.8002
14,36,1,2,1,1,1,1,1,1,0.4952,1,1,0.543
14,37,1,2,2,2,3,2,1,2,0.7529,1,1,0.9287
14,38,1,2,1,2,6,1,0,1,0.8664,1,2,0.7862
14,39,1,2,2,1,1,1,0,2,0.9417,2,2,0.6695
14,40,1,2,2,2,1,1,1,2,1.3899,2,2,0.7337
14,41,1,2,2,1,5,1,0,2,0.8075,1,1,0.7273
14,42,1,2,2,2,6,1,1,2,0.7606,1,1,0.6164
14,43,1,2,1,2,4,2,0,1,1.5237,1,1,0.6114
14,44,1,2,1,1,4,1,1,1,0.5587,1,1,0.5425
14,45,1,2,1,1,3,1,1,1,0.5603,1,1,0.6721
14,46,1,2,2,2,5,1,1,2,0.9445,2,2,0.5443
14,47,1,2,2,1,3,1,0,2,0.8181,2,2,0.7379
14,48,1,2,2,2,3,1,1,2,0.6198,2,1,0.7316
14,49,2,1,2,2,5,2,1,2,0.8383,2,2,0.6301
14,50,2,1,1,2,5,2,0,1,0.8474,1,1,0.7032
14,51,2,1,1,2,2,1,0,1,0.8241,1,1,0.4878
14,52,2,1,2,2,6,2,1,2,0.7043,1,1,0.6881
14,53,2,1,2,2,5,1,1,2,1.0767,1,1,0.3565
14,54,2,1,1,1,6,1,1,2,0.8068,1,1,0.5952
14,55,2,1,2,1,2,1,0,2,1.0022,1,1,0.602
14,56,2,1,1,1,2,2,1,1,0.561,2,2,0.6088
14,57,2,1,2,2,3,1,1,2,0.7598,2,2,0.4876
14,58,2,1,2,1,1,2,0,2,1.792,1,1,0.7518
14,59,2,1,2,1,2,2,0,1,0.8139,2,2,0.6545
14,60,2,1,2,2,6,1,1,2,0.9504,2,2,0.4862
14,61,2,1,2,1,4,1,0,2,0.9351,2,2,1.3029
14,62,2,1,2,1,6,1,0,2,0.8877,1,1,0.6155
14,63,2,1,1,2,1,1,0,1,0.679,1,1,0.4068
14,64,2,1,2,1,4,2,0,2,1.0947,2,1,1.9106
14,65,2,1,2,1,3,1,0,2,0.7915,2,2,0.5193
14,66,2,1,2,2,1,2,1,2,0.7527,2,2,0.4804
14,67,2,1,1,1,3,2,1,1,0.6969,1,1,0.3607
14,68,2,1,1,1,5,2,1,1,0.6948,1,1,0.3586
14,69,2,1,2,2,2,2,1,2,0.7853,1,1,0.8331
14,70,2,1,2,2,2,1,1,2,0.6326,1,1,0.7444
14,71,2,1,1,2,4,1,0,1,0.5151,1,1,0.7549
14,72,2,1,1,1,6,2,1,1,0.6132,2,2,0.661
14,73,2,1,1,2,5,1,0,1,0.7583,2,2,0.4861
14,74,2,1,2,2,3,2,1,2,0.5628,2,2,0.4826
14,75,2,1,2,1,5,2,0,2,1.1352,1,1,0.479
14,76,2,1,1,2,3,2,0,1,0.8757,2,2,0.4115
14,77,2,1,1,2,3,1,0,1,0.7912,2,1,0.711
14,78,2,1,1,2,2,2,0,1,0.6641,1,1,0.3919
14,79,2,1,1,1,2,1,1,1,0.5509,2,2,0.4707
14,80,2,1,2,2,1,1,1,2,0.6232,1,1,0.415
14,81,2,1,2,2,4,1,1,2,0.6262,1,1,0.482
14,82,2,1,1,1,1,1,1,1,0.5587,2,2,0.6064
14,83,2,1,1,1,4,1,1,1,0.6295,2,2,1.2533
14,84,2,1,2,2,4,2,1,2,1.2691,2,2,0.5489
14,85,2,1,2,1,1,1,0,2,0.683,2,2,0.5387
14,86,2,1,1,2,4,2,0,1,0.7773,2,2,0.4411
14,87,2,1,2,1,6,2,0,2,0.809,1,1,0.5369
14,88,2,1,1,1,1,2,1,1,0.5025,2,2,0.5502
14,89,2,1,2,1,3,2,0,2,0.7483,2,2,0.4121
14,90,2,1,1,2,6,1,0,1,0.6116,1,1,0.4674
14,91,2,1,1,1,5,1,1,1,0.7596,2,2,0.6153
14,92,2,1,1,1,4,2,1,1,0.5508,1,1,0.4706
14,93,2,1,1,2,1,2,0,1,0.8033,1,1,0.915
14,94,2,1,1,2,6,2,0,1,0.4924,1,1,0.4122
14,95,2,1,2,1,5,1,0,2,0.6404,1,1,0.6241
14,96,2,1,1,1,3,1,1,1,0.5596,2,2,0.5434
14,97,3,1,1,2,1,2,0,1,0.7197,1,1,2.0475
14,98,3,1,1,2,1,1,0,1,0.6232,2,2,0.415
14,99,3,1,1,2,6,1,0,1,0.4983,1,1,0.4181
14,100,3,1,2,2,4,1,1,2,0.7743,1,1,0.438
14,101,3,1,1,2,2,2,0,1,1.062,1,1,0.7258
14,102,3,1,1,1,1,2,1,1,0.5554,2,2,1.1152
14,103,3,1,2,2,4,2,1,2,0.8883,1,1,1
14,104,3,1,2,2,5,2,1,2,0.943,2,1,1.3108
14,105,3,1,1,2,4,2,0,1,0.6638,2,2,0.3916
14,106,3,1,1,2,5,1,0,1,0.5624,2,2,0.4182
14,107,3,1,1,1,2,1,1,1,0.8215,2,1,1.2532
14,108,3,1,1,1,3,1,1,1,0.5371,1,1,0.4569
14,109,3,1,1,1,4,2,1,1,0.6212,2,2,0.4769
14,110,3,1,1,1,5,1,1,1,0.5705,1,1,0.4263
14,111,3,1,1,1,3,2,1,1,0.6898,1,1,0.6096
14,112,3,1,1,2,3,1,0,1,0.7893,2,2,0.5811
14,113,3,1,2,1,4,2,0,2,0.8836,1,2,0.4834
14,114,3,1,1,2,2,1,0,1,0.9161,2,2,0.5159
14,115,3,1,2,2,1,1,1,2,0.761,2,2,0.8088
14,116,3,1,1,2,6,2,0,1,0.6318,2,2,0.5516
14,117,3,1,2,2,2,2,1,2,0.7025,2,2,0.4944
14,118,3,1,1,2,3,2,0,1,0.6755,1,1,0.5953
14,119,3,1,2,2,6,1,1,2,0.7463,2,2,0.4741
14,120,3,1,1,2,4,1,0,1,0.7428,2,1,0.7265
14,121,3,1,2,1,1,1,0,2,0.9879,1,1,0.9077
14,122,3,1,2,2,6,2,1,2,0.613,1,1,0.5328
14,123,3,1,2,2,2,1,1,2,0.6433,2,2,0.4991
14,124,3,1,1,1,6,1,1,1,0.564,1,1,0.3558
14,125,3,1,1,2,5,2,0,1,0.6259,1,1,0.4817
14,126,3,1,1,1,1,1,1,1,0.5583,2,2,0.4782
14,127,3,1,2,1,5,2,0,2,0.8226,2,2,0.6143
14,128,3,1,2,1,3,1,0,2,0.9456,2,1,1.1214
14,129,3,1,2,1,6,2,0,2,0.7907,1,1,0.4545
14,130,3,1,2,2,3,1,1,2,0.6827,1,1,0.4105
14,131,3,1,1,1,4,1,1,1,0.5695,2,2,0.4253
14,132,3,1,2,1,4,1,0,2,0.677,2,2,0.5328
14,133,3,1,2,2,1,2,1,2,0.6146,1,1,0.7264
14,134,3,1,2,1,2,1,0,2,0.684,1,1,0.5398
14,135,3,1,2,1,3,2,0,2,0.7143,2,2,0.5061
14,136,3,1,1,1,2,2,1,1,0.8152,1,1,1.055
14,137,3,1,2,2,5,1,1,2,0.6949,2,2,0.4867
14,138,3,1,1,1,6,2,1,1,0.6274,1,1,0.4832
14,139,3,1,2,1,2,2,0,2,0.6878,2,2,0.4796
14,140,3,1,1,1,5,2,1,1,0.5041,1,1,0.4878
14,141,3,1,2,2,3,2,1,2,0.8087,1,1,0.6006
14,142,3,1,2,1,5,1,0,2,0.9436,1,1,0.7354
14,143,3,1,2,1,1,2,0,2,0.7451,1,1,0.4729
14,144,3,1,2,1,6,1,0,2,0.7704,2,2,0.6261
14,145,4,2,2,1,2,2,0,2,1.1143,1,1,0.5861
14,146,4,2,1,2,2,2,0,1,0.8415,1,1,0.4413
14,147,4,2,2,2,2,1,1,2,0.629,2,2,0.6128
14,148,4,2,2,1,1,2,0,2,0.6763,2,2,0.8521
14,149,4,2,2,1,1,1,0,2,0.82,1,2,0.8678
14,150,4,2,2,1,6,2,0,2,0.86,2,2,0.9078
14,151,4,2,1,1,6,1,1,1,0.6249,1,1,0.5446
14,152,4,2,2,2,4,1,1,2,1.4584,1,1,1.1223
14,153,4,2,2,2,1,1,1,2,0.6798,1,1,0.6636
14,154,4,2,2,1,6,1,0,2,0.744,2,2,0.5998
14,155,4,2,2,2,2,2,1,2,0.739,2,1,0.5308
14,156,4,2,2,1,5,2,0,2,0.7127,1,1,0.6325
14,157,4,2,1,1,2,1,1,1,0.6202,2,2,0.668
14,158,4,2,2,2,4,2,1,2,0.6086,1,2,0.8484
14,159,4,2,1,2,1,2,0,1,0.8523,2,2,0.6441
14,160,4,2,1,2,1,1,0,1,0.7716,1,1,0.5634
14,161,4,2,2,1,2,1,0,2,0.6334,2,1,0.5532
14,162,4,2,1,2,5,1,0,1,0.5313,2,2,0.8351
14,163,4,2,2,1,4,2,0,2,0.8788,1,1,0.7986
14,164,4,2,1,1,4,1,1,1,0.6215,2,1,0.7333
14,165,4,2,2,2,1,2,1,2,0.5349,1,1,0.7747
14,166,4,2,1,2,5,2,0,1,0.6853,1,1,0.669
14,167,4,2,1,2,4,1,0,1,0.6214,2,1,1.0533
14,168,4,2,2,1,5,1,0,2,0.6534,2,2,1.2772
14,169,4,2,1,1,1,1,1,1,0.9142,1,1,1.538
14,170,4,2,2,2,5,1,1,2,1.0795,1,1,0.8073
14,171,4,2,1,2,2,1,0,1,0.8223,1,2,1.382
14,172,4,2,2,2,3,2,1,2,0.6005,2,2,1.2883
14,173,4,2,2,2,3,1,1,2,0.6289,1,1,1.1886
14,174,4,2,1,2,3,1,0,1,0.6234,2,2,0.7992
14,175,4,2,1,1,4,2,1,1,0.6744,2,1,1.1701
14,176,4,2,1,1,1,2,1,1,0.5534,1,1,0.7931
14,177,4,2,2,2,5,2,1,2,0.5521,1,1,0.7919
14,178,4,2,1,2,3,2,0,1,0.6672,1,1,0.7789
14,179,4,2,1,1,3,2,1,1,0.4217,1,1,0.7895
14,180,4,2,1,1,5,2,1,1,0.5484,2,1,0.6602
14,181,4,2,2,1,3,2,0,2,0.6604,2,2,1.9882
14,182,4,2,1,2,4,2,0,1,0.5589,1,1,0.6706
14,183,4,2,2,2,6,2,1,2,0.559,2,2,1.2468
14,184,4,2,1,1,6,2,1,1,0.5469,2,2,1.1067
14,185,4,2,1,1,5,1,1,1,0.4958,2,1,1.3116
14,186,4,2,1,1,2,2,1,1,0.5367,1,1,0.9044
14,187,4,2,2,1,4,1,0,2,0.8893,2,2,1.4491
14,188,4,2,1,1,3,1,1,1,0.6419,2,1,1.0737
14,189,4,2,1,2,6,2,0,1,0.5223,1,2,1.082
14,190,4,2,1,2,6,1,0,1,0.6116,2,1,1.0434
14,191,4,2,2,1,3,1,0,2,1.1842,2,2,0.656
14,192,4,2,2,2,6,1,1,2,0.6202,1,1,0.668
15,1,1,1,2,2,2,2,1,2,0.8732,2,2,0.985
15,2,1,1,2,2,4,2,1,2,0.7294,2,2,0.8411
15,3,1,1,2,1,6,1,0,2,1.1055,2,2,0.7693
15,4,1,1,2,1,3,2,0,2,0.7556,2,2,0.6754
15,5,1,1,1,2,3,2,0,1,0.8956,2,2,1.1354
15,6,1,1,2,1,2,1,0,2,0.8849,1,1,0.9967
15,7,1,1,1,2,1,1,0,1,0.8992,1,1,0.947
15,8,1,1,2,2,4,1,1,2,0.7567,1,1,0.8045
15,9,1,1,1,2,3,1,0,1,1.1565,1,2,0.8842
15,10,1,1,2,1,2,2,0,2,0.9169,2,2,0.7727
15,11,1,1,1,1,6,2,1,1,0.7877,1,1,0.8995
15,12,1,1,1,1,3,2,1,1,0.7681,2,2,1.2638
15,13,1,1,1,2,2,1,0,1,0.9597,1,1,0.6235
15,14,1,1,2,1,4,2,0,2,0.7627,2,2,0.7466
15,15,1,1,2,1,5,2,0,2,1.4721,2,2,0.6879
15,16,1,1,2,2,1,2,1,2,1.0125,1,1,0.7403
15,17,1,1,1,1,5,1,1,1,0.7501,2,2,0.6059
15,18,1,1,1,1,5,2,1,1,0.6929,1,1,1.7647
15,19,1,1,1,2,6,2,0,1,1.2629,2,2,0.7987
15,20,1,1,2,1,4,1,0,2,0.7784,2,2,0.8261
15,21,1,1,2,1,6,2,0,2,0.6896,1,1,0.6094
15,22,1,1,2,2,2,1,1,2,0.9002,1,1,0.692
15,23,1,1,1,1,2,1,1,1,0.7488,2,2,0.6046
15,24,1,1,2,2,6,2,1,2,1.0403,2,2,0.7681
15,25,1,1,1,1,2,2,1,1,1.0104,1,1,0.9302
15,26,1,1,1,1,6,1,1,1,0.8679,1,1,0.7238
15,27,1,1,1,1,1,2,1,1,0.8211,1,1,0.7409
15,28,1,1,1,1,4,2,1,1,0.7625,1,1,1.1303
15,29,1,1,1,2,2,2,0,1,0.8276,2,2,0.7474
15,30,1,1,1,2,1,2,0,1,0.897,1,1,1.0087
15,31,1,1,2,1,1,2,0,2,1.0157,2,2,0.8715
15,32,1,1,1,2,5,2,0,1,0.6761,2,2,0.7239
15,33,1,1,1,2,5,1,0,1,0.6932,2,2,0.741
15,34,1,1,2,2,5,2,1,2,0.8148,2,2,0.6706
15,35,1,1,1,2,4,1,0,1,0.751,1,1,0.6068
15,36,1,1,1,1,1,1,1,1,0.8858,1,1,0.4216
15,37,1,1,2,2,3,2,1,2,1.3486,1,1,0.6924
15,38,1,1,1,2,6,1,0,1,0.8891,1,1,0.4889
15,39,1,1,2,1,1,1,0,2,0.9025,2,2,0.9502
15,40,1,1,2,2,1,1,1,2,0.696,2,2,0.5518
15,41,1,1,2,1,5,1,0,2,0.8308,1,1,0.8146
15,42,1,1,2,2,6,1,1,2,0.7016,1,1,0.4934
15,43,1,1,1,2,4,2,0,1,1.0703,1,1,0.4781
15,44,1,1,1,1,4,1,1,2,0.7585,1,7,7
15,45,1,1,1,1,3,1,1,1,0.8885,1,1,0.4883
15,46,1,1,2,2,5,1,1,2,0.6289,2,2,0.8687
15,47,1,1,2,1,3,1,0,2,0.7609,2,2,0.7447
15,48,1,1,2,2,3,1,1,2,0.6787,2,2,0.5345
15,49,2,2,2,2,5,2,1,2,0.5856,2,1,0.9534
15,50,2,2,1,2,5,2,0,1,0.6881,1,1,0.7359
15,51,2,2,1,2,2,1,0,1,1.0135,1,1,0.6773
15,52,2,2,2,2,6,2,1,2,0.6297,1,1,0.7415
15,53,2,2,2,2,5,1,1,2,0.6873,1,2,1.0551
